"id","name","type","first","last","website","weight","created_at","modified_at"
"1735","Andre Grace","Researcher","Andre","Grace","http://www.edpsychology.ualberta.ca/People/AcademicStaff/AndreGrace.aspx","0","0000-00-00 00:00:00","2018-02-02 19:47:20"
"1736","halifax","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1737","fyrefly","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1738","nonlinear","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1739","pennsylvania","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1740","lgbtq","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1741","florida","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1742","lifelong","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1743","camp","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1744","dalhousie","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1745","socialization","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1746","autoethnography","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1747","accommodation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1748","David Gramit","Researcher","David","Gramit","https://www.ualberta.ca/arts/about/people-collection/david-gramit","0","0000-00-00 00:00:00","2018-02-10 08:11:04"
"1749","commentary","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1750","austrogerman","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1751","excerpts","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1752","biography","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1753","companion","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1754","letters","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1755","Roger Graves","Researcher","Roger","Graves","https://sites.ualberta.ca/~graves1/","0","0000-00-00 00:00:00","2018-02-24 02:46:26"
"1756","inkshed","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1757","congress","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1758","winnipeg","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1759","inventory","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1760","coauthor","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1761","Heather Graves","Researcher","Heather","Graves","https://www.ualberta.ca/arts/about/people-collection/heather-graves","0","0000-00-00 00:00:00","2018-03-08 20:08:37"
"1762","Royston Greenwood","Researcher","Royston","Greenwood","https://www.ualberta.ca/business/about/contact-us/school-directory/royston-greenwood","0","0000-00-00 00:00:00","2018-02-24 02:53:04"
"1763","nanotubes","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1764","nanotechnology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1765","carbon","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1766","nanotoxicology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1767","Joan Greer","Researcher","Joan","Greer","https://www.ualberta.ca/art-design/people/teaching-faculty/joan-greer","0","0000-00-00 00:00:00","2018-03-11 16:49:38"
"1768","genius","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1769","flesh","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1770","christ","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1771","catalogue","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1772","spring","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1773","Jana Grekul","Researcher","Jana","Grekul","https://www.ualberta.ca/arts/about/people-collection/jana-grekul","0","0000-00-00 00:00:00","2018-03-09 21:03:51"
"1774","deviance","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1775","prison","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1776","punishment","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1777","Glenn Griener","Researcher","Glenn","Griener ","https://www.ualberta.ca/arts/about/people-collection/glenn-griener","0","0000-00-00 00:00:00","2018-03-08 19:52:33"
"1778","biomedical","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1780","Anna Gural-Migdal","Researcher","Anna","Gural-Migdal","https://www.ualberta.ca/arts/about/people-collection/anna-gural-migdal","0","0000-00-00 00:00:00","2018-02-07 06:22:16"
"1781","postmodern","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1782","Brenda J. Gustafson","Researcher","Brenda J.","Gustafson","https://www.ualberta.ca/education/about-us/professor-profiles/brenda-j-gustafson","0","0000-00-00 00:00:00","2018-02-08 13:04:44"
"1783","Xavier Gutierrez","Researcher","Xavier","Gutierrez","https://www.ualberta.ca/arts/about/people-collection/xavier-gutierrez","0","0000-00-00 00:00:00","2018-02-26 02:41:09"
"1784","Margriet Haagsma","Researcher","Margriet","Haagsma","https://www.ualberta.ca/arts/about/people-collection/margriet-haagsma","0","0000-00-00 00:00:00","2018-03-13 03:26:17"
"1785","housing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1786","Kevin Haggerty","Researcher","Kevin","Haggerty","https://www.ualberta.ca/arts/about/people-collection/kevin-haggerty","0","0000-00-00 00:00:00","2018-03-12 20:19:37"
"1787","Reidar Hagtvedt","Researcher","Reidar","Hagtvedt","https://www.ualberta.ca/business/about/contact-us/school-directory/reidar-hagtvedt://www.business.ualberta.ca/ReidarHagtvedt","0","0000-00-00 00:00:00","2018-03-13 21:49:31"
"1788","Christopher Hale","Researcher","Christopher","Hale","http://www.mlcs.ualberta.ca/People/Faculty/HaleChristopher.aspx","0","0000-00-00 00:00:00","2018-03-15 17:49:23"
"1789","scandinavian","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1790","philology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1791","norwegian","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1792","Lars Hallstrom","Researcher","Lars","Hallstrom","https://www.ualberta.ca/agriculture-life-environment-sciences/about-us/facultylecturer-directory/lars-hallstrom","0","0000-00-00 00:00:00","2018-03-12 20:47:16"
"1793","Elizabeth Halpenny","Researcher","Elizabeth","Halpenny","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/elizabeth-halpenny","0","0000-00-00 00:00:00","2018-03-07 17:33:56"
"1794","brand","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1795","volunteerism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1796","marine","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1797","Susan Hamilton","Researcher","Susan","Hamilton","https://www.ualberta.ca/arts/about/people-collection/susan-hamilton","0","0000-00-00 00:00:00","2018-03-15 17:45:19"
"1798","idea","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1799","Mark Hannesson","Researcher","Mark","Hannesson ","https://sites.ualberta.ca/~mjh7/about.html","0","0000-00-00 00:00:00","2018-02-21 01:57:32"
"1800","Vicki Harber","Researcher","Vicki","Harber","NA","0","0000-00-00 00:00:00","2018-03-15 17:52:20"
"1801","dysfunction","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1802","reproductive","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1803","bone","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1804","Roxanne Harde","Researcher","Roxanne","Harde","https://www.ualberta.ca/augustana/about-us/academic-staff/roxanne-harde","0","0000-00-00 00:00:00","2018-02-24 02:50:32"
"1805","dreams","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1806","searching","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1807","Lois Harder","Researcher","Lois","Harder","https://www.ualberta.ca/arts/about/people-collection/lois-harder","0","0000-00-00 00:00:00","2018-03-21 21:03:03"
"1808","Paul Harland","Researcher","Paul","Harland","NA","0","0000-00-00 00:00:00","2018-03-13 21:20:35"
"1809","donne","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1810","Corrinne Harol","Researcher","Corrinne","Harol","NA","0","0000-00-00 00:00:00","2018-02-09 13:14:47"
"1811","liberalism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1812","Lesley Harrington","Researcher","Lesley","Harrington","https://www.ualberta.ca/arts/about/people-collection/lesley-harrington","0","0000-00-00 00:00:00","2018-02-20 02:39:18"
"1813","huntergatherers","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1814","Joanna Harrington","Researcher","Joanna","Harrington","https://www.baidu.com/link?url=nNEHOzrb37J5mZ_CkQ1TEVWhNQnGXwtrB5g46o_7zUOwyCc9opzTD-JVH6O5ccLOeLrR9Chwie2vxAw99xYSlQL1dVgkt_MbT6rCatZkkh9vrl6DFI3VJ15OkZshJ_LE&wd=&eqid=bc23aca400028f54000000025a89035","0","0000-00-00 00:00:00","2018-02-18 04:40:15"
"1815","Steven Harris","Researcher","Steven","Harris","https://www.ualberta.ca/arts/departments/art-design/people/teaching-faculty/steven-harris","0","0000-00-00 00:00:00","2018-02-24 11:40:43"
"1816","avantgarde","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1817","abstraction","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1818","John Harris","Researcher","John","Harris","https://www.ualberta.ca/arts/about/people-collection/john-harris","0","0000-00-00 00:00:00","2018-03-11 16:58:32"
"1819","prose","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1820","Trevor Harrison","Researcher","Trevor","Harrison",,"0","0000-00-00 00:00:00","2018-03-14 22:50:59"
"1821","Howie Harshaw","Researcher","Howie","Harshaw","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/howie-harshaw","0","0000-00-00 00:00:00","2018-02-14 15:13:32"
"1822","indicators","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1823","contributions","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1825","netherlands","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1826","atlantic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1827","portuguese","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1828","problematics","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1829","difference","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1830","mythology","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1831","Reza Hasmath","Researcher","Reza","Hasmath","https://www.ualberta.ca/arts/about/people-collection/reza-hasmath","0","0000-00-00 00:00:00","2018-03-13 21:54:33"
"1832","household","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1833","Kierstin Hatt","Researcher","Kierstin","Hatt","https://www.ualberta.ca/augustana/about-us/academic-staff/kierstin-hatt","0","0000-00-00 00:00:00","2018-03-12 20:21:27"
"1834","Gerald Haubl","Researcher","Gerald","Haubl","http://professor.business.ualberta.ca/geraldhaeubl","0","0000-00-00 00:00:00","2018-03-20 22:50:08"
"1835","Leslie Hayduk","Researcher","Leslie","Hayduk","https://www.ualberta.ca/arts/about/people-collection/leslie-hayduk","0","0000-00-00 00:00:00","2018-03-12 20:51:51"
"1836","schooling","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1837","habits","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1838","nursing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1839","Denyse Hayward","Researcher","Denyse","Hayward","http://www.edpsychology.ualberta.ca/People/AcademicStaff/Denyse%20Hayward.aspx","0","0000-00-00 00:00:00","2018-02-11 15:21:40"
"1840","ministry","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1841","comparison","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1842","word","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1843","core","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1845","syntax","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1846","accuracy","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1847","instrument","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1848","modules","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1849","Jane Heather","Researcher","Jane","Heather","https://www.ualberta.ca/drama/our-people/faculty/jane-heather","0","0000-00-00 00:00:00","2018-03-09 21:05:28"
"1850","playwright","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1851","Jaymie Heilman","Researcher","Jaymie","Heilman","https://www.ualberta.ca/arts/about/people-collection/jaymie-heilman","0","0000-00-00 00:00:00","2018-03-09 21:25:50"
"1852","bolivia","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1853","caribbean","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1854","peasants","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1856","Jocelyn Hendrickson","Researcher","Jocelyn","Hendrickson","https://www.baidu.com/link?url=kyqP52W0dfOkBFXwlyJz-fk23RliDK_6OPIk9GmHSHAinObQKBT3x1M0Uu4XuFGaR8D3UWUcSRFe2VCJLZm_WVGh0BFiFLmqr8SBjJx8CwbMkPoSpLP5o_TDjUNk7l99&wd=&eqid=a48fbbe200026212000000025a8903b","0","0000-00-00 00:00:00","2018-02-18 04:42:05"
"1857","Keith Herder","Researcher","Keith","Herder","https://www.ualberta.ca/augustana/about-us/academic-staff/keith-harder","0","0000-00-00 00:00:00","2018-03-12 20:12:01"
"1858","Cressida Heyes","Researcher","Cressida","Heyes","https://sites.google.com/a/ualberta.ca/cressida-heyes/ AND http://www.cressidaheyes.com/","0","0000-00-00 00:00:00","2018-02-09 13:23:57"
"1859","definition","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1860","symbolic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1861","conception","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1862","somatic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1863","persistence","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1864","thinkers","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1865","matter","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1866","connection","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1867","bridge","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1868","negotiation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1869","Clive N. Hickson","Researcher","Clive N.","Hickson","https://www.ualberta.ca/education/about-us/professor-profiles/clive-hickson","0","0000-00-00 00:00:00","2018-03-05 18:43:06"
"1870","mentor","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1871","Peter Hide","Researcher","Peter","Hide","https://www.ualberta.ca/art-design/people/teaching-faculty/peter-hide","0","0000-00-00 00:00:00","2018-03-13 21:33:38"
"1872","specialist","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1873","london","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1874","Steven Hijmans","Researcher","Steven","Hijmans","https://www.ualberta.ca/arts/about/people-collection/steven-hijmans","0","0000-00-00 00:00:00","2018-03-14 16:15:01"
"1875","manners","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1876","solar","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1877","superior","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1878","birth","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1879","cult","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1880","god","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1881","invisible","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1882","notorious","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1883","programme","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1884","Joseph Hill","Researcher","Joseph","Hill","https://www.ualberta.ca/arts/about/people-collection/joseph-hill","0","0000-00-00 00:00:00","2018-03-12 01:16:02"
"1885","tension","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1886","mauritania","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1887","phenomenon","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1888","feminine","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1889","hegemonic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1890","contrasting","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1891","sahara","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1892","disciples","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1893","arabic","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1894","paradoxical","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1895","cairo","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1896","mysticism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1897","John-Paul Himka","Researcher","John-Paul","Himka","https://www.ualberta.ca/history-classics/people/emeriti/himka","0","0000-00-00 00:00:00","2018-03-11 20:05:49"
"1898","Tom Hinch","Researcher","Tom","Hinch","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/tom-hinch","0","0000-00-00 00:00:00","2018-03-14 16:38:31"
"1899","cache","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1900","C.R. (Bob) Hinings","Researcher","C.R. (Bob)","Hinings","https://www.ualberta.ca/business/about/contact-us/school-directory/robin-hinings","0","0000-00-00 00:00:00","2018-03-20 23:00:47"
"1901","Paul Hjartarson","Researcher","Paul","Hjartarson","NA","0","0000-00-00 00:00:00","2018-03-13 21:21:55"
"1902","defence","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1903","materialist","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1904","postmodernism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1905","Bryan Hogeveen","Researcher","Bryan","Hogeveen","https://www.ualberta.ca/graduate-studies/about/fgsr-office-of-the-dean/bryan-hogeveen","0","0000-00-00 00:00:00","2018-03-02 21:05:54"
"1906","welfare","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1907","Wendy Hoglund","Researcher","Wendy","Hoglund","https://www.ualberta.ca/arts/about/people-collection/wendy-hoglund","0","0000-00-00 00:00:00","2018-03-15 01:45:27"
"1908","Brendan Hokowhitu","Researcher","Brendan","Hokowhitu",,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1909","Nick Holt","Researcher","Nick","Holt","https://www.ualberta.ca/kinesiology-sport-recreation/about-us/faculty-staff/researchers/nick-holt","0","0000-00-00 00:00:00","2018-03-13 18:16:38"
"1910","treatment","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1911","lowincome","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1912","psychosocial","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1913","Ronald G. Hopp","Researcher","Ronald G.","Hopp","NA","0","0000-00-00 00:00:00","2018-03-13 22:17:23"
"1914","Dmrytro Hryshko","Researcher","Dmrytro","Hryshko","https://www.ualberta.ca/arts/about/people-collection/dmytro-hryshko","0","0000-00-00 00:00:00","2018-03-06 22:23:09"
"1915","Jannifer Hsu","Researcher","Jannifer","Hsu","https://www.ualberta.ca/arts/about/people-collection/jennifer-hsu","0","0000-00-00 00:00:00","2018-03-09 21:18:28"
"1916","corporatism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1917","Haifang Huang","Researcher","Haifang","Huang","https://www.ualberta.ca/arts/about/people-collection/haifang-huang","0","0000-00-00 00:00:00","2018-02-14 11:43:26"
"1918","Marie-Helene Hubert","Researcher","Marie-Helene","Hubert","https://sites.google.com/site/mariehelenehubert/","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1920","antecedents","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1921","Karen Hughes","Researcher","Karen","Hughes","https://www.ualberta.ca/business/about/contact-us/school-directory/karen-hughes","0","0000-00-00 00:00:00","2018-02-18 15:35:47"
"1922","financing","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1923","entrepreneurship","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1924","workfamily","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1925","enterprise","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1926","Elaine Hughes","Researcher","Elaine","Hughes","http://lawschool.ualberta.ca/facultystaff/faculty/Elaine%20Hughes.aspx","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1927","Natasha Hurley","Researcher","Natasha","Hurley","https://www.ualberta.ca/arts/about/people-collection/natasha-hurley","0","0000-00-00 00:00:00","2018-03-13 18:14:11"
"1928","finding","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1929","circulation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1930","Mark Huson","Researcher","Mark","Huson","https://www.ualberta.ca/business/about/contact-us/school-directory/mark-huson","0","0000-00-00 00:00:00","2018-03-13 03:46:03"
"1931","compensation","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1932","Cameron Hutchison","Researcher","Cameron","Hutchison","https://www.ualberta.ca/law/faculty-staff/profiles/cameron-hutchison","0","0000-00-00 00:00:00","2018-03-02 21:11:02"
"1933","Oleh Ilnytzkyj","Researcher","Oleh","Ilnytzkyj","https://sites.ualberta.ca/~oilnytzk/","0","0000-00-00 00:00:00","2018-03-13 18:23:55"
"1934","realism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1935","romanticism","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1936","concordance","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1937","Armann Ingolfsson","Researcher","Armann","Ingolfsson","https://www.ualberta.ca/business/about/contact-us/school-directory/armann-ingolfsson","0","0000-00-00 00:00:00","2018-02-07 09:40:50"
"1939","mba","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1940","Mary Ingraham","Researcher","Mary","Ingraham","https://www.ualberta.ca/arts/about/people-collection/mary-ingraham","0","0000-00-00 00:00:00","2018-03-13 03:55:42"
"1941","webbased","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1942","interculturality","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1943","Liz Ingram","Researcher","Liz","Ingram","https://www.ualberta.ca/art-design/people/teaching-faculty/liz-ingram","0","0000-00-00 00:00:00","2018-03-12 22:48:56"
"1944","vancouver","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1945","metropolitan","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1946","biennial","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1947","finland","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1948","Michelle Inness","Researcher","Michelle","Inness","https://www.ualberta.ca/business/about/contact-us/school-directory/michelle-inness","0","0000-00-00 00:00:00","2018-02-22 00:32:20"
"1949","John (Jack) Ives","Researcher","John (Jack)","Ives","https://sites.google.com/a/ualberta.ca/jack-ives/","0","0000-00-00 00:00:00","0000-00-00 00:00:00"
"1950","dating","Interest",NULL,NULL,NULL,"0","0000-00-00 00:00:00","0000-00-00 00:00:00"
